City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Nouadhibou,MR,20.931,-17.0347,73.4,35,0,17.27,clear sky
456,Balkhash,KZ,46.844,74.9804,27.7,97,95,9.17,overcast clouds
457,Bokhan,RU,53.153,103.7714,11.68,90,59,5.08,broken clouds
458,Kuytun,RU,54.3419,101.5036,11.12,95,74,6.73,broken clouds
459,Lethem,GY,3.3803,-59.7968,80.58,64,100,12.48,overcast clouds
460,Hibbing,US,47.4272,-92.9377,-24.0,75,90,4.61,overcast clouds
461,Caxito,AO,-8.5785,13.6643,82.4,74,75,8.05,broken clouds
462,Podor,MR,16.6527,-14.9587,77.0,33,0,13.8,clear sky
463,Tymovskoye,RU,50.8456,142.655,1.76,92,100,4.41,light snow
464,Zambezi,ZM,-13.5432,23.1047,80.89,71,100,7.65,moderate rain
465,Shaunavon,CA,49.6501,-108.4181,-18.4,63,100,8.05,overcast clouds
466,Faya,SA,18.3851,42.4509,64.4,52,40,13.8,scattered clouds
467,Gushikawa,JP,26.3544,127.8686,64.4,82,1,6.91,clear sky
468,Nikolo-Pavlovskoye,RU,57.7831,60.0578,-2.15,90,100,13.8,light snow
469,Qandala,SO,11.472,49.8728,77.63,71,14,7.81,few clouds
470,Luena,AO,-11.7833,19.9167,77.0,78,75,4.61,broken clouds
471,Emerald,AU,-23.5333,148.1667,82.99,78,40,4.61,scattered clouds
472,Sumenep,ID,-7.0167,113.8667,80.19,81,94,15.01,overcast clouds
473,Vestmanna,FO,62.1564,-7.1664,35.6,69,75,13.8,broken clouds
474,Olafsvik,IS,64.8945,-23.7142,33.87,84,0,14.5,clear sky
475,Burnie,AU,-41.0667,145.9167,57.99,62,35,10.58,scattered clouds
476,Kimbe,PG,-5.5502,150.1429,78.67,81,67,1.99,broken clouds
477,Praia Da Vitoria,PT,38.7333,-27.0667,62.01,82,40,18.03,scattered clouds
478,Yazman,PK,29.1212,71.7446,70.48,21,0,5.32,clear sky
479,Beibei,CN,29.8256,106.4339,57.2,67,40,4.47,scattered clouds
480,Nushki,PK,29.5542,66.0215,66.51,19,0,1.7,clear sky
481,Velizh,RU,55.6056,31.1967,12.04,94,100,7.58,overcast clouds
482,Los Llanos De Aridane,ES,28.6585,-17.9182,68.0,56,40,6.91,scattered clouds
483,Huaicheng,CN,23.9051,112.1931,69.94,44,0,2.71,clear sky
484,Gazanjyk,TM,39.2446,55.5154,59.31,52,100,1.79,overcast clouds
485,High Level,CA,58.5169,-117.136,-40.0,67,1,3.65,haze
486,Bud,US,39.447,-86.1758,3.0,85,11,10.22,few clouds
487,Beloha,MG,-25.1667,45.05,86.47,60,45,12.48,light rain
488,Angoche,MZ,-16.2325,39.9086,85.46,70,61,9.51,light rain
489,Xianyang,CN,34.3378,108.7026,48.0,51,0,2.24,clear sky
490,Padang,ID,-0.9492,100.3543,82.4,74,20,1.14,few clouds
491,Agadez,NE,19.75,10.25,82.49,13,0,14.16,clear sky
492,Berlevag,NO,70.8578,29.0864,24.08,92,100,21.7,light snow
493,Ulagan,RU,50.6321,87.9563,17.65,86,5,5.5,clear sky
494,Kijang,KR,35.2442,129.2139,50.0,37,0,6.91,clear sky
495,Brae,GB,60.3964,-1.353,33.8,60,75,10.36,broken clouds
496,Siocon,PH,7.7061,122.1353,79.16,84,100,6.93,light rain
497,Karaton,ID,-6.3424,106.1045,82.0,89,40,3.44,heavy intensity rain
498,Banjar,ID,-8.19,114.9675,78.8,89,75,9.22,heavy intensity rain
499,Longyan,CN,25.1072,117.0225,62.64,59,0,2.39,clear sky
500,Svetlogorsk,BY,52.6333,29.7333,9.45,88,18,2.35,few clouds
501,Tokmak,UA,47.2514,35.7058,26.78,73,99,7.16,overcast clouds
502,Ndele,CF,8.4109,20.6473,95.72,9,73,6.58,broken clouds
503,Milkovo,RU,54.7167,158.6167,18.37,96,100,4.27,overcast clouds
504,Baracoa,CU,20.3467,-74.4958,77.25,84,87,6.71,overcast clouds
505,Kanniyakumari,IN,8.0833,77.5667,81.55,61,0,15.77,clear sky
506,Balangir,IN,20.7167,83.4833,71.92,28,0,7.85,clear sky
507,La Sarre,CA,48.8002,-79.1996,1.17,93,100,5.5,overcast clouds
508,Si Sa Ket,TH,14.8333,104.3333,78.01,99,0,0.58,clear sky
509,Calvinia,ZA,-31.4707,19.776,86.95,19,89,15.12,overcast clouds
510,Clovis,US,36.8252,-119.7029,45.0,81,1,3.44,haze
511,Road Town,VG,18.4167,-64.6167,80.6,61,20,17.27,few clouds
512,Yamada,JP,39.4667,141.95,28.13,88,0,9.22,clear sky
513,Ranong,TH,9.9658,98.6348,84.2,65,20,5.75,few clouds
514,Xining,CN,36.6167,101.7667,29.73,57,0,3.62,clear sky
515,Stykkisholmur,IS,65.0757,-22.7297,28.42,90,0,10.76,clear sky
516,Dongsheng,CN,39.8161,109.9776,23.2,74,0,2.86,clear sky
517,Hanstholm,DK,57.1167,8.6167,26.01,84,57,10.0,broken clouds
518,Ribas Do Rio Pardo,BR,-20.4431,-53.7592,76.24,62,0,6.38,clear sky
519,Makakilo City,US,21.3469,-158.0858,62.6,77,20,4.61,few clouds
520,Miyako,JP,39.6367,141.9525,28.04,88,1,9.06,clear sky
521,Merrill,US,45.1805,-89.6835,-20.2,76,1,4.61,clear sky
522,Blatna,CZ,49.4249,13.8818,28.0,99,100,10.49,overcast clouds
523,Finschhafen,PG,-6.6024,147.8681,82.63,80,100,4.92,overcast clouds
524,Bairiki,KI,1.3292,172.9752,80.6,83,75,5.75,light rain
525,Isabela,PH,6.7085,121.9711,80.6,83,75,2.3,broken clouds
526,Chokurdakh,RU,70.6333,147.9167,-30.14,84,0,1.81,clear sky
527,Yining,CN,29.0361,114.5636,55.6,78,100,5.44,light rain
528,Lamar,US,33.6668,-95.5836,37.0,100,90,5.75,overcast clouds
529,Obo,CF,5.3998,26.4869,95.54,10,98,5.82,overcast clouds
530,Quatre Cocos,MU,-20.2078,57.7625,86.0,66,40,12.66,scattered clouds
531,Hirara,JP,24.8,125.2833,68.94,76,100,13.73,overcast clouds
532,Ignatovka,RU,53.9479,47.6536,-3.08,89,100,16.4,overcast clouds
533,Poum,NC,-20.2333,164.0167,80.19,70,81,3.15,broken clouds
534,Russell,US,32.3502,-85.1999,42.8,93,90,6.91,overcast clouds
535,San Patricio,US,28.017,-97.5169,44.6,87,1,5.75,clear sky
536,Grand Gaube,MU,-20.0064,57.6608,82.99,73,100,7.0,overcast clouds
537,Saint-Georges,GD,12.0564,-61.7485,80.6,69,40,21.85,scattered clouds
538,Ossora,RU,59.2353,163.0719,23.83,97,100,38.61,snow
539,Hokitika,NZ,-42.7167,170.9667,56.5,89,1,4.34,clear sky
540,Kainantu,PG,-6.2887,145.8655,62.67,96,100,2.37,heavy intensity rain
541,Hofn,IS,64.2539,-15.2082,33.8,93,75,4.61,snow
542,Uhlove,UA,44.8215,33.6045,39.0,84,100,9.75,overcast clouds
543,Ayaviri,PE,-14.8864,-70.5889,48.07,69,93,2.75,overcast clouds
544,Henties Bay,NA,-22.116,14.2845,66.99,83,62,7.0,broken clouds
545,Raudeberg,NO,61.9875,5.1352,24.01,64,0,1.92,clear sky
546,Alekseyevsk,RU,57.8406,108.3492,19.53,95,100,12.68,light snow
547,Port Hardy,CA,50.6996,-127.4199,37.4,100,90,5.75,light rain
548,Guanica,PR,17.9716,-66.908,81.0,64,0,5.01,clear sky
549,Havelock,US,34.8791,-76.9013,44.6,93,90,8.05,overcast clouds
550,Dzaoudzi,YT,-12.7887,45.2699,82.4,78,90,2.3,moderate rain
551,Sokoto,NG,13.0609,5.239,94.89,10,7,12.59,clear sky
552,Erzin,TR,36.9559,36.2,66.2,68,75,12.66,broken clouds
553,Buin,CL,-33.7333,-70.75,70.0,88,90,1.14,mist
554,Grants Pass,US,42.439,-123.3284,35.01,100,90,0.89,fog
555,Jalu,LY,29.0331,21.5482,80.33,16,99,13.6,overcast clouds
556,Requena,ES,39.4883,-1.1004,64.0,40,16,21.85,few clouds
557,Mocuba,MZ,-16.8392,36.9856,86.83,70,100,3.78,light rain
558,Terrace,CA,54.5163,-128.6035,24.8,86,90,12.66,light snow
559,Gossas,SN,14.4912,-16.0642,84.2,34,0,9.22,clear sky
560,Kailua,US,21.4022,-157.7394,64.99,77,20,3.44,few clouds
561,Bafoulabe,ML,13.8065,-10.8321,91.35,11,100,8.97,overcast clouds
562,Kodinsk,RU,58.6881,99.1844,29.8,97,100,6.64,overcast clouds
563,Sindi,IN,20.8,78.8667,71.6,28,0,2.3,haze
564,Alamosa,US,37.4695,-105.87,12.2,79,1,3.44,clear sky
565,Basco,PH,20.4487,121.9702,74.1,85,100,23.04,overcast clouds
566,Jiwani,PK,25.05,61.7417,71.64,46,0,7.7,clear sky
567,Kupang,ID,-10.1667,123.5833,79.81,82,100,5.77,light rain
568,Mareeba,AU,-17.0,145.4333,82.4,94,90,2.3,heavy intensity drizzle
569,Cocorit,MX,27.5833,-109.9667,42.8,65,1,4.61,clear sky
570,Blackwater,AU,-23.5833,148.8833,79.45,79,49,4.59,scattered clouds
571,Marsala,IT,37.7966,12.4352,62.6,94,20,8.05,few clouds
572,Lopatino,RU,52.6195,45.8118,-3.87,89,100,14.58,overcast clouds
573,Ulaangom,MN,49.9811,92.0667,-3.28,89,100,2.21,overcast clouds
574,Ambilobe,MG,-13.2,49.05,81.91,82,100,1.92,moderate rain
575,Carutapera,BR,-1.195,-46.02,84.33,71,26,8.84,scattered clouds
576,Labuhan,ID,-6.8844,112.2051,80.17,81,100,14.41,overcast clouds
577,Khon Kaen,TH,16.5,102.0833,79.72,40,0,4.07,clear sky
578,Abu Kamal,SY,34.4506,40.9171,66.65,43,0,11.52,clear sky
579,Channel-Port Aux Basques,CA,47.5702,-59.1367,28.45,89,100,39.68,overcast clouds
580,Midyat,TR,37.4247,41.3393,68.0,26,0,13.8,clear sky
581,Oktyabrskiy,RU,54.4815,53.471,-4.76,88,100,13.29,overcast clouds
582,Kharakvasla,IN,18.4333,73.7667,76.84,25,9,3.2,clear sky
583,Anchorage,US,61.2181,-149.9003,10.4,85,90,4.63,light snow
584,Natchitoches,US,31.7668,-93.1335,44.6,81,90,4.61,overcast clouds
585,Sembe,CG,1.6481,14.5806,85.75,55,56,4.43,light rain
586,Flin Flon,CA,54.7682,-101.865,-38.2,67,1,9.22,snow
587,Lubbock,US,33.6001,-101.8338,26.6,93,1,8.05,clear sky
588,Bathsheba,BB,13.2167,-59.5167,82.4,61,20,23.02,few clouds
589,Buraydah,SA,26.326,43.975,60.8,88,75,17.27,broken clouds
590,Haines Junction,CA,60.7522,-137.5108,-27.4,75,64,1.21,broken clouds
591,Pitimbu,BR,-7.4706,-34.8086,87.8,62,75,11.5,broken clouds
592,Takoradi,GH,4.8845,-1.7554,85.69,72,100,9.78,overcast clouds
593,Baker City,US,44.7749,-117.8344,37.4,44,1,5.75,clear sky
594,Riihimaki,FI,60.7377,24.7773,24.01,90,99,7.81,overcast clouds
595,Beringovskiy,RU,63.05,179.3167,-5.89,90,96,12.35,overcast clouds
596,Potosi,BO,-19.5836,-65.7531,48.81,75,100,4.72,overcast clouds
597,Shahr-E Babak,IR,30.1165,55.1186,56.7,38,68,22.82,broken clouds
598,Harper,LR,4.375,-7.7169,84.9,70,66,7.11,broken clouds
599,Madang,PG,-5.2246,145.7966,77.88,87,100,6.2,overcast clouds
600,Lumby,CA,50.2498,-118.969,30.0,63,100,1.14,overcast clouds
601,Cam Ranh,VN,11.9214,109.1591,75.2,78,20,16.11,few clouds
602,Lubliniec,PL,50.669,18.6844,19.99,86,75,19.57,snow
603,Forestville,US,38.8451,-76.875,34.0,100,90,5.75,snow
604,Wanning,CN,18.8003,110.3967,69.19,89,11,6.78,few clouds
605,Sydney,AU,-33.8679,151.2073,72.0,64,75,18.41,broken clouds
606,Les Cayes,HT,18.2,-73.75,77.95,72,75,9.8,broken clouds
607,Iralaya,HN,15.0,-83.2333,73.4,81,20,8.37,few clouds
608,Praya,CV,14.9215,-23.5087,73.4,53,40,25.32,scattered clouds
609,Korampallam,IN,8.7667,78.1,86.0,51,17,9.22,few clouds
610,Birao,CF,10.2849,22.7882,88.56,12,71,9.66,broken clouds
611,Charters Towers,AU,-20.1,146.2667,78.55,84,100,12.35,overcast clouds
612,Taksimo,RU,56.3444,114.8794,-8.63,84,100,1.14,overcast clouds
613,Soyo,AO,-6.1349,12.3689,87.8,74,75,8.05,light rain
614,Pombia,IT,45.653,8.6336,43.0,100,75,8.05,broken clouds
615,Sabang,ID,5.8933,95.3214,81.84,80,97,14.0,overcast clouds
616,Taoudenni,ML,22.6783,-3.9836,74.61,19,0,14.81,clear sky
617,Tartus,SY,34.889,35.8866,66.2,59,40,8.05,scattered clouds
618,Autazes,BR,-3.5797,-59.1306,80.19,89,99,0.22,overcast clouds
619,Korla,CN,41.7597,86.1469,35.35,69,100,10.85,overcast clouds
620,Badnawar,IN,23.0167,75.2167,66.2,26,0,5.75,clear sky
621,Shenjiamen,CN,29.9576,122.298,53.51,68,100,3.22,overcast clouds
622,Batsfjord,NO,70.6345,29.7185,21.2,73,40,17.27,snow
623,San Matias,BO,-16.3667,-58.4,82.49,50,35,2.68,scattered clouds
624,Mitzic,GA,0.7821,11.549,82.11,69,84,2.66,moderate rain
625,Miraflores,MX,19.2167,-98.8083,50.0,62,1,4.61,clear sky
626,Baykit,RU,61.67,96.37,24.8,96,100,3.36,overcast clouds
627,Saldanha,ZA,-33.0117,17.9442,77.0,44,1,21.85,clear sky
628,Dingle,PH,10.9995,122.6711,76.23,89,100,9.64,heavy intensity rain
629,Rio Grande,BR,-32.035,-52.0986,77.0,65,40,5.75,scattered clouds
630,Namibe,AO,-15.1961,12.1522,82.4,54,20,13.8,few clouds
631,Sale,MA,34.0389,-6.8166,59.0,88,40,6.91,scattered clouds
632,Nicoya,CR,10.1483,-85.452,71.6,88,0,2.3,clear sky
633,Dryden,CA,49.7833,-92.7503,-29.2,75,1,11.5,clear sky
634,Lixourion,GR,38.2019,20.4314,66.2,77,20,12.66,few clouds
635,Pitea,SE,65.3172,21.4794,19.4,86,0,12.66,clear sky
636,Winnemucca,US,40.973,-117.7357,26.6,63,1,3.44,clear sky
637,Chita,RU,52.0333,113.55,-7.6,84,100,2.24,overcast clouds
638,Bonthe,SL,7.5264,-12.505,86.18,61,1,11.54,clear sky
639,Port Moresby,PG,-9.4431,147.1797,78.8,89,40,5.75,scattered clouds
640,De-Kastri,RU,51.4667,140.7833,3.69,90,100,17.05,overcast clouds
641,Sterling,US,39.0062,-77.4286,33.8,93,90,3.44,fog
642,Nantucket,US,41.2835,-70.0995,39.0,75,90,11.5,overcast clouds
643,Lasa,IT,46.6166,10.7002,41.0,86,90,8.05,snow
644,Ugoofaaru,MV,5.6667,73.0,82.0,74,0,11.45,clear sky
645,Zyryanskoye,RU,56.8306,86.6258,33.94,92,100,18.97,overcast clouds
646,Rocha,UY,-34.4833,-54.3333,73.69,62,0,4.47,clear sky
647,Lubango,AO,-14.9172,13.4925,80.6,36,40,4.61,scattered clouds
648,Atambua,ID,-9.1061,124.8925,75.76,90,100,3.38,overcast clouds
649,Aranda De Duero,ES,41.6704,-3.6892,43.36,63,98,11.92,overcast clouds
650,Paita,PE,-5.0892,-81.1144,77.0,65,0,10.36,clear sky
651,Nemuro,JP,43.3236,145.575,18.36,91,100,11.27,overcast clouds
652,Butiama,TZ,-1.7667,33.9667,78.8,57,20,11.5,few clouds
653,Kathu,TH,7.9178,98.3332,82.4,78,40,5.75,scattered clouds
654,Ikare,NG,7.4913,5.2322,103.75,13,97,3.22,overcast clouds
655,Polna,CZ,49.487,15.7188,26.01,99,100,4.0,overcast clouds
656,Nedryhayliv,UA,50.834,33.8763,7.41,93,72,5.46,broken clouds
657,Huarmey,PE,-10.0681,-78.1522,72.57,69,100,1.74,overcast clouds
658,Vila Velha,BR,-20.3297,-40.2925,71.01,100,90,6.91,moderate rain
659,Xiaoweizhai,CN,26.1903,107.5125,55.4,91,100,4.23,light rain
660,Garowe,SO,8.4054,48.4845,89.76,25,0,12.84,clear sky
661,Lakota,CI,5.8528,-5.6883,91.6,49,97,3.11,overcast clouds
662,San Borja,BO,-14.8167,-66.85,78.96,87,65,1.79,broken clouds
663,Newcastle,AU,-32.9272,151.7765,73.0,88,40,9.22,scattered clouds
664,Iquique,CL,-20.2208,-70.1431,77.0,47,0,8.05,clear sky
665,Antalaha,MG,-14.9003,50.2788,84.56,65,43,7.36,scattered clouds
666,Isla Mujeres,MX,21.2311,-86.731,79.0,94,20,10.29,few clouds
667,Wajima,JP,37.4,136.9,37.83,77,97,13.06,overcast clouds
668,Camacha,PT,33.0833,-16.3333,62.6,77,40,12.66,scattered clouds
669,Ahuimanu,US,21.4447,-157.8378,64.99,77,20,3.44,few clouds
670,Srednekolymsk,RU,67.45,153.6833,-8.25,87,100,8.08,overcast clouds
671,Point Fortin,TT,10.1833,-61.6833,82.0,77,100,3.0,overcast clouds
672,Cleveland,US,41.4995,-81.6954,19.0,86,90,9.22,light snow
673,Presidencia Roque Saenz Pena,AR,-26.7852,-60.4388,82.0,47,0,5.99,clear sky
674,Kedrovyy,RU,56.1667,91.8167,35.6,51,0,13.42,clear sky
675,Buala,SB,-8.145,159.5921,78.46,81,100,2.06,overcast clouds
676,Morondava,MG,-20.2833,44.2833,86.2,65,43,7.29,scattered clouds
677,Puerto Del Rosario,ES,28.5004,-13.8627,68.0,52,40,13.8,scattered clouds
678,Buena Vista,US,43.4203,-83.8986,3.2,66,1,9.22,clear sky
679,Marawi,PH,7.9986,124.2928,75.99,94,100,5.01,overcast clouds
680,Zhuanghe,CN,39.7008,122.9911,21.0,39,0,8.16,clear sky
681,Alta Floresta,BR,-9.8756,-56.0861,71.73,98,100,4.59,overcast clouds
682,Emden,DE,53.3667,7.2167,26.01,92,100,11.01,light snow
683,Igarka,RU,67.4667,86.5833,-14.98,85,100,10.38,overcast clouds
684,Kununurra,AU,-15.7667,128.7333,80.6,94,90,4.61,light rain
